username,Sour - American Wild Ale,Lager - American Light,Scottish Export Ale,IPA - English,Lager - Vienna,Porter - American,Pale Wheat Ale - American,Spiced / Herbed Beer,Gruit / Ancient Herbed Ale,Pilsner - Imperial / Double,Rye Beer,Red Ale - Irish,Belgian Dubbel,Sour - Gueuze,Bière de Garde,Stout - Imperial Milk / Sweet,IPA - Black / Cascadian Dark Ale,Brown Ale - Belgian,Lager - Dortmunder / Export,Dark Ale,Hefeweizen,Stout - Imperial Oatmeal,Barleywine - English,IPA - Imperial / Double Black,Festbier,Lager - Dunkel Munich,Blonde Ale,Fruit Beer,Scotch Ale / Wee Heavy,Kellerbier / Zwickelbier,Lager - Dark,Strong Ale - English,Porter - Baltic,Lambic - Fruit,IPA - Red,Lager - Pale,Strong Ale - American,Winter Warmer,Blonde Ale - Belgian Blonde / Golden,Maibock/Helles Bock,Sour - Flanders Oud Bruin,Winter Ale,Belgian Tripel,Stout - Other,California Common,IPA - Session / India Session Ale,Sour - Gose,Belgian Strong Dark Ale,Golden Ale,Roggenbier,Red Ale - American Amber / Red,Dampfbier,Stout - American,Sour - Ale,IPA - American,Lager - Winter,Altbier,Smoked Beer,Bock,Lager - Helles,Stout - Oatmeal,Pilsner - Other,Doppelbock ,IPA - White,Lager - IPL,IPA - Triple,English Mild Ale,English Bitter,Cream Ale,Pale Ale - American,Stout - American Imperial / Double,Lager - North American Adjunct,Witbier,Weizenbock,Lager - Japanese Rice,Scottish Ale,Porter - Other,Pilsner - German,Pumpkin / Yam Beer,Red Ale - Imperial / Double,IPA - Imperial / Double,Schwarzbier,Belgian Strong Golden Ale,Sour - Flanders Red Ale,Lambic - Framboise,Rye IPA,Pale Ale - Belgian,IPA - International,IPA - Belgian,Shandy / Radler,Stout - Milk / Sweet,Stout - Irish Dry,Saison / Farmhouse Ale,Porter - English,Harvest Ale,Pilsner - Czech,Stout - Imperial / Double,Specialty Grain,Brown Ale - Imperial / Double,Extra Special / Strong Bitter,Rauchbier,Stout - Russian Imperial,Patersbier,Märzen,Pale Ale - English,Kölsch,Brown Ale - American,Sour - Berliner Weisse,Cider,Brown Ale - English,Pale Ale - Australian,Red Ale - Other,Pale Ale - International,Old Ale,Malt Liquor ,Pale Ale - New Zealand,Traditional Ale,Lager - Euro,Lager - Euro Dark,Grätzer / Grodziskie,Mumme,Porter - Imperial / Double,Stout - Foreign / Export,Eisbock,Ginger Beer,Lager - Euro Strong,Lambic - Other,Mead,Grisette,Lambic - Kriek,Lager - American Amber / Red,Wheat Wine,Gluten-Free,Stout - Oyster,Dunkelweizen,Bière de Champagne / Bière Brut,Imperial Pale Ale,Burton Ale,Kristallweizen ,Malt Beer,Belgian Quad,Non-Alcoholic,Barleywine - American,Perry,Lager - Amber,Kvass,Barleywine - Other,Braggot,Brown Ale - Other,Lager - Black,Hefeweizen Light / Leicht,Kombucha,Sahti,Sour - Farmhouse IPA,Root Beer,Australian Sparkling Ale,Applewine,Black & Tan,Cyser,Melomel,Faro,Lager - Red,Happoshu,Pyment,Zoigl,English Ale,Belgian Trappist Ale,American Blonde Ale
the_syllogiser,0.0,0.004434589800443459,0.0022172949002217295,0.031042128603104215,0.0,0.004434589800443459,0.0022172949002217295,0.011086474501108648,0.0022172949002217295,0.0,0.004434589800443459,0.0,0.008869179600886918,0.0066518847006651885,0.0,0.0,0.013303769401330377,0.0,0.0022172949002217295,0.011086474501108648,0.013303769401330377,0.0022172949002217295,0.0,0.0,0.0022172949002217295,0.0022172949002217295,0.028824833702882482,0.011086474501108648,0.0,0.0,0.0022172949002217295,0.004434589800443459,0.004434589800443459,0.004434589800443459,0.0,0.0022172949002217295,0.0,0.0,0.004434589800443459,0.0,0.0,0.008869179600886918,0.011086474501108648,0.07538802660753881,0.0,0.0066518847006651885,0.0022172949002217295,0.0066518847006651885,0.0975609756097561,0.0,0.015521064301552107,0.0,0.004434589800443459,0.004434589800443459,0.026607538802660754,0.0,0.0022172949002217295,0.008869179600886918,0.0,0.0022172949002217295,0.013303769401330377,0.004434589800443459,0.0022172949002217295,0.0,0.0022172949002217295,0.0022172949002217295,0.04212860310421286,0.10421286031042129,0.0,0.037694013303769404,0.004434589800443459,0.004434589800443459,0.011086474501108648,0.0,0.0,0.0,0.04656319290465632,0.0,0.0,0.0,0.0066518847006651885,0.0,0.0022172949002217295,0.0,0.0,0.0022172949002217295,0.0022172949002217295,0.004434589800443459,0.0,0.0,0.017738359201773836,0.0066518847006651885,0.004434589800443459,0.03547671840354767,0.0,0.0022172949002217295,0.011086474501108648,0.0,0.0022172949002217295,0.011086474501108648,0.0066518847006651885,0.008869179600886918,0.0,0.004434589800443459,0.06208425720620843,0.0,0.0022172949002217295,0.0,0.0,0.0066518847006651885,0.0,0.0066518847006651885,0.0022172949002217295,0.004434589800443459,0.0,0.015521064301552107,0.0022172949002217295,0.0,0.0,0.0,0.0,0.0066518847006651885,0.0022172949002217295,0.0,0.0022172949002217295,0.0,0.0022172949002217295,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,0.008869179600886918,0.004434589800443459,0.0,0.0,0.0,0.0,0.0,0.004434589800443459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022172949002217295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drdinnermint,0.0,0.001996007984031936,0.001996007984031936,0.029940119760479042,0.001996007984031936,0.0,0.003992015968063872,0.003992015968063872,0.0,0.0,0.005988023952095809,0.007984031936127744,0.0,0.0,0.0,0.001996007984031936,0.017964071856287425,0.0,0.003992015968063872,0.003992015968063872,0.015968063872255488,0.0,0.0,0.0,0.0,0.001996007984031936,0.023952095808383235,0.005988023952095809,0.0,0.003992015968063872,0.001996007984031936,0.001996007984031936,0.0,0.0,0.003992015968063872,0.05588822355289421,0.001996007984031936,0.003992015968063872,0.00998003992015968,0.001996007984031936,0.0,0.013972055888223553,0.0,0.00998003992015968,0.005988023952095809,0.05788423153692615,0.013972055888223553,0.0,0.017964071856287425,0.0,0.023952095808383235,0.0,0.0,0.007984031936127744,0.08982035928143713,0.0,0.0,0.005988023952095809,0.0,0.00998003992015968,0.0,0.05189620758483034,0.001996007984031936,0.007984031936127744,0.007984031936127744,0.001996007984031936,0.001996007984031936,0.02594810379241517,0.0,0.08982035928143713,0.005988023952095809,0.015968063872255488,0.021956087824351298,0.0,0.001996007984031936,0.001996007984031936,0.007984031936127744,0.01996007984031936,0.001996007984031936,0.0,0.011976047904191617,0.001996007984031936,0.003992015968063872,0.0,0.0,0.001996007984031936,0.00998003992015968,0.003992015968063872,0.007984031936127744,0.003992015968063872,0.00998003992015968,0.005988023952095809,0.027944111776447105,0.001996007984031936,0.0,0.00998003992015968,0.005988023952095809,0.001996007984031936,0.0,0.001996007984031936,0.001996007984031936,0.0,0.0,0.005988023952095809,0.06786427145708583,0.001996007984031936,0.0,0.017964071856287425,0.0,0.001996007984031936,0.0,0.001996007984031936,0.003992015968063872,0.0,0.0,0.00998003992015968,0.0,0.015968063872255488,0.0,0.0,0.0,0.001996007984031936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996007984031936,0.001996007984031936,0.0,0.0,0.001996007984031936,0.0,0.003992015968063872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001996007984031936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pettergustavson,0.0,0.0,0.0,0.025559105431309903,0.01597444089456869,0.0,0.0,0.006389776357827476,0.0,0.0,0.003194888178913738,0.009584664536741214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038338658146964855,0.0,0.0,0.0,0.0,0.006389776357827476,0.038338658146964855,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04792332268370607,0.0,0.0,0.022364217252396165,0.0,0.0,0.006389776357827476,0.012779552715654952,0.003194888178913738,0.0,0.02875399361022364,0.006389776357827476,0.003194888178913738,0.009584664536741214,0.0,0.025559105431309903,0.0,0.0,0.0,0.134185303514377,0.006389776357827476,0.0,0.0,0.003194888178913738,0.006389776357827476,0.003194888178913738,0.07348242811501597,0.003194888178913738,0.003194888178913738,0.006389776357827476,0.0,0.0,0.006389776357827476,0.0,0.07028753993610223,0.003194888178913738,0.019169329073482427,0.054313099041533544,0.0,0.0,0.0,0.003194888178913738,0.006389776357827476,0.0,0.0,0.01597444089456869,0.003194888178913738,0.003194888178913738,0.0,0.0,0.003194888178913738,0.009584664536741214,0.006389776357827476,0.006389776357827476,0.0,0.003194888178913738,0.006389776357827476,0.06389776357827476,0.003194888178913738,0.0,0.006389776357827476,0.006389776357827476,0.0,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.01597444089456869,0.006389776357827476,0.0,0.006389776357827476,0.0,0.012779552715654952,0.0,0.0,0.012779552715654952,0.006389776357827476,0.0,0.006389776357827476,0.0,0.03194888178913738,0.0,0.0,0.0,0.006389776357827476,0.0,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.003194888178913738,0.003194888178913738,0.0,0.009584664536741214,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.006389776357827476,0.0,0.003194888178913738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hobbe,0.0,0.006578947368421052,0.0,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.02631578947368421,0.019736842105263157,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.05921052631578947,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.07236842105263158,0.0,0.0,0.05263157894736842,0.019736842105263157,0.0,0.013157894736842105,0.039473684210526314,0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.013157894736842105,0.0,0.0,0.0,0.05263157894736842,0.0,0.006578947368421052,0.0,0.03289473684210526,0.0,0.0,0.05263157894736842,0.03289473684210526,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.05921052631578947,0.03289473684210526,0.0,0.0,0.0,0.0,0.019736842105263157,0.0,0.0,0.006578947368421052,0.0,0.046052631578947366,0.0,0.0,0.0,0.046052631578947366,0.013157894736842105,0.013157894736842105,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.019736842105263157,0.0,0.0,0.0,0.0,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeagle78,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benstoner,0.007194244604316547,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.0,0.0,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.014388489208633094,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.007194244604316547,0.014388489208633094,0.007194244604316547,0.0,0.007194244604316547,0.0,0.02158273381294964,0.014388489208633094,0.0,0.02158273381294964,0.0,0.007194244604316547,0.014388489208633094,0.1223021582733813,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.014388489208633094,0.0,0.0,0.0,0.03597122302158273,0.0,0.0,0.007194244604316547,0.007194244604316547,0.06474820143884892,0.007194244604316547,0.06474820143884892,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.014388489208633094,0.0,0.11510791366906475,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.014388489208633094,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.02158273381294964,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Js_Rush,0.0034207525655644243,0.002280501710376283,0.0011402508551881414,0.00798175598631699,0.0068415051311288486,0.03078677309007982,0.009122006841505131,0.0034207525655644243,0.0,0.0,0.009122006841505131,0.0011402508551881414,0.0,0.0,0.0,0.002280501710376283,0.005701254275940707,0.002280501710376283,0.0,0.0011402508551881414,0.002280501710376283,0.004561003420752566,0.0011402508551881414,0.0034207525655644243,0.002280501710376283,0.0034207525655644243,0.005701254275940707,0.00798175598631699,0.0068415051311288486,0.0011402508551881414,0.0,0.0,0.0034207525655644243,0.0,0.0068415051311288486,0.012542759407069556,0.005701254275940707,0.004561003420752566,0.0,0.002280501710376283,0.0,0.005701254275940707,0.002280501710376283,0.005701254275940707,0.0,0.028506271379703536,0.010262257696693273,0.0034207525655644243,0.0034207525655644243,0.0011402508551881414,0.018244013683010263,0.0,0.018244013683010263,0.009122006841505131,0.21094640820980615,0.0011402508551881414,0.0,0.0011402508551881414,0.002280501710376283,0.002280501710376283,0.01710376282782212,0.00798175598631699,0.0034207525655644243,0.005701254275940707,0.0034207525655644243,0.002280501710376283,0.0,0.0011402508551881414,0.00798175598631699,0.07639680729760548,0.04903078677309008,0.013683010262257697,0.010262257696693273,0.0011402508551881414,0.0011402508551881414,0.004561003420752566,0.012542759407069556,0.004561003420752566,0.011402508551881414,0.0011402508551881414,0.08095781071835804,0.0011402508551881414,0.002280501710376283,0.0011402508551881414,0.0,0.0034207525655644243,0.002280501710376283,0.0011402508551881414,0.0034207525655644243,0.0011402508551881414,0.02394526795895097,0.0034207525655644243,0.019384264538198404,0.0034207525655644243,0.0,0.0034207525655644243,0.014823261117445839,0.0,0.00798175598631699,0.0011402508551881414,0.0,0.01710376282782212,0.0,0.013683010262257697,0.002280501710376283,0.009122006841505131,0.019384264538198404,0.0034207525655644243,0.0,0.013683010262257697,0.0011402508551881414,0.0,0.0,0.002280501710376283,0.0,0.0,0.0,0.0034207525655644243,0.0011402508551881414,0.0,0.0,0.002280501710376283,0.004561003420752566,0.0,0.0,0.0011402508551881414,0.0,0.0,0.0,0.0,0.0011402508551881414,0.0,0.0011402508551881414,0.0,0.002280501710376283,0.0,0.0,0.0,0.0,0.0011402508551881414,0.002280501710376283,0.0,0.0011402508551881414,0.0,0.0,0.0,0.0,0.0,0.0011402508551881414,0.0,0.0,0.0,0.0,0.0,0.0011402508551881414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caranddriver05,0.033576642335766425,0.00583941605839416,0.00072992700729927,0.005474452554744526,0.0025547445255474453,0.015328467153284672,0.012773722627737226,0.005474452554744526,0.00145985401459854,0.000364963503649635,0.004379562043795621,0.0025547445255474453,0.005474452554744526,0.00145985401459854,0.0010948905109489052,0.0062043795620437955,0.008029197080291971,0.000364963503649635,0.000364963503649635,0.00072992700729927,0.011313868613138687,0.004379562043795621,0.0025547445255474453,0.0010948905109489052,0.0,0.000364963503649635,0.01167883211678832,0.025182481751824817,0.0040145985401459855,0.000364963503649635,0.0018248175182481751,0.000364963503649635,0.0021897810218978104,0.0010948905109489052,0.0018248175182481751,0.008029197080291971,0.005474452554744526,0.0036496350364963502,0.0036496350364963502,0.0018248175182481751,0.00291970802919708,0.005474452554744526,0.0036496350364963502,0.00948905109489051,0.00072992700729927,0.012408759124087591,0.020437956204379562,0.0032846715328467154,0.00291970802919708,0.0,0.012408759124087591,0.0,0.010218978102189781,0.04671532846715328,0.15656934306569342,0.000364963503649635,0.0010948905109489052,0.0025547445255474453,0.0018248175182481751,0.004379562043795621,0.005474452554744526,0.0051094890510948905,0.0,0.0032846715328467154,0.0018248175182481751,0.00583941605839416,0.00145985401459854,0.0018248175182481751,0.006934306569343066,0.04635036496350365,0.05,0.009124087591240875,0.016423357664233577,0.00072992700729927,0.0018248175182481751,0.00145985401459854,0.00948905109489051,0.00291970802919708,0.017883211678832115,0.00291970802919708,0.0843065693430657,0.00145985401459854,0.0018248175182481751,0.005474452554744526,0.00145985401459854,0.0036496350364963502,0.0062043795620437955,0.0,0.00291970802919708,0.006569343065693431,0.016058394160583942,0.0018248175182481751,0.04416058394160584,0.0010948905109489052,0.0,0.00072992700729927,0.015328467153284672,0.00072992700729927,0.0025547445255474453,0.0018248175182481751,0.000364963503649635,0.01824817518248175,0.0,0.0051094890510948905,0.0010948905109489052,0.0072992700729927005,0.009854014598540146,0.020437956204379562,0.011313868613138687,0.0036496350364963502,0.000364963503649635,0.0,0.0,0.00145985401459854,0.0,0.000364963503649635,0.0,0.00291970802919708,0.000364963503649635,0.000364963503649635,0.0,0.005474452554744526,0.00072992700729927,0.0,0.000364963503649635,0.0,0.00145985401459854,0.00072992700729927,0.00072992700729927,0.0018248175182481751,0.0032846715328467154,0.00072992700729927,0.00072992700729927,0.0,0.00072992700729927,0.0,0.0,0.0,0.000364963503649635,0.0,0.0025547445255474453,0.00072992700729927,0.00145985401459854,0.000364963503649635,0.000364963503649635,0.0,0.0,0.0,0.00072992700729927,0.0,0.0,0.0,0.0,0.000364963503649635,0.0010948905109489052,0.000364963503649635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ungerpantz,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.015151515151515152,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.015151515151515152,0.030303030303030304,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.015151515151515152,0.0,0.015151515151515152,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.030303030303030304,0.015151515151515152,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sprtswiz1,0.005555555555555556,0.012962962962962963,0.000925925925925926,0.010185185185185186,0.003703703703703704,0.021296296296296296,0.012962962962962963,0.002777777777777778,0.0,0.001851851851851852,0.005555555555555556,0.006481481481481481,0.000925925925925926,0.000925925925925926,0.000925925925925926,0.003703703703703704,0.010185185185185186,0.001851851851851852,0.000925925925925926,0.001851851851851852,0.010185185185185186,0.003703703703703704,0.0,0.005555555555555556,0.0,0.001851851851851852,0.006481481481481481,0.012037037037037037,0.008333333333333333,0.000925925925925926,0.004629629629629629,0.0,0.007407407407407408,0.0,0.005555555555555556,0.012962962962962963,0.002777777777777778,0.004629629629629629,0.002777777777777778,0.002777777777777778,0.001851851851851852,0.003703703703703704,0.005555555555555556,0.012962962962962963,0.002777777777777778,0.022222222222222223,0.012962962962962963,0.007407407407407408,0.002777777777777778,0.000925925925925926,0.023148148148148147,0.0,0.011111111111111112,0.01574074074074074,0.125,0.001851851851851852,0.000925925925925926,0.001851851851851852,0.001851851851851852,0.0,0.011111111111111112,0.006481481481481481,0.004629629629629629,0.002777777777777778,0.004629629629629629,0.004629629629629629,0.0,0.003703703703703704,0.000925925925925926,0.06574074074074074,0.04814814814814815,0.017592592592592594,0.014814814814814815,0.0,0.0,0.002777777777777778,0.011111111111111112,0.002777777777777778,0.019444444444444445,0.008333333333333333,0.08055555555555556,0.001851851851851852,0.004629629629629629,0.006481481481481481,0.0,0.002777777777777778,0.007407407407407408,0.001851851851851852,0.006481481481481481,0.005555555555555556,0.020370370370370372,0.003703703703703704,0.025,0.004629629629629629,0.0,0.006481481481481481,0.012037037037037037,0.0,0.003703703703703704,0.003703703703703704,0.0,0.019444444444444445,0.0,0.010185185185185186,0.002777777777777778,0.009259259259259259,0.019444444444444445,0.001851851851851852,0.013888888888888888,0.009259259259259259,0.0,0.0,0.0,0.000925925925925926,0.000925925925925926,0.0,0.0,0.001851851851851852,0.0,0.000925925925925926,0.0,0.009259259259259259,0.002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.004629629629629629,0.0,0.001851851851851852,0.000925925925925926,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.001851851851851852,0.000925925925925926,0.002777777777777778,0.000925925925925926,0.0,0.0,0.0,0.0,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.000925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
partypanda,0.03389830508474576,0.0,0.0,0.0018832391713747645,0.0,0.018832391713747645,0.003766478342749529,0.013182674199623353,0.0018832391713747645,0.0,0.003766478342749529,0.0018832391713747645,0.003766478342749529,0.005649717514124294,0.003766478342749529,0.0018832391713747645,0.003766478342749529,0.0,0.0,0.0018832391713747645,0.0,0.003766478342749529,0.003766478342749529,0.003766478342749529,0.0,0.0,0.0,0.007532956685499058,0.0,0.0,0.0018832391713747645,0.0,0.003766478342749529,0.007532956685499058,0.0,0.0,0.02071563088512241,0.0018832391713747645,0.007532956685499058,0.005649717514124294,0.009416195856873822,0.005649717514124294,0.007532956685499058,0.013182674199623353,0.003766478342749529,0.0018832391713747645,0.009416195856873822,0.02071563088512241,0.003766478342749529,0.0,0.02448210922787194,0.0,0.011299435028248588,0.0583804143126177,0.07532956685499058,0.0018832391713747645,0.0,0.0018832391713747645,0.0,0.005649717514124294,0.01694915254237288,0.009416195856873822,0.0,0.003766478342749529,0.0018832391713747645,0.003766478342749529,0.0,0.0,0.003766478342749529,0.03389830508474576,0.04331450094161959,0.003766478342749529,0.015065913370998116,0.0,0.0,0.0018832391713747645,0.005649717514124294,0.003766478342749529,0.0018832391713747645,0.007532956685499058,0.054613935969868174,0.0018832391713747645,0.018832391713747645,0.013182674199623353,0.003766478342749529,0.0018832391713747645,0.0,0.0018832391713747645,0.009416195856873822,0.0,0.009416195856873822,0.0018832391713747645,0.04896421845574388,0.0,0.0,0.003766478342749529,0.007532956685499058,0.0018832391713747645,0.009416195856873822,0.003766478342749529,0.0,0.01694915254237288,0.0,0.007532956685499058,0.0,0.005649717514124294,0.01694915254237288,0.015065913370998116,0.06591337099811675,0.003766478342749529,0.0,0.0,0.0,0.013182674199623353,0.0,0.0,0.0,0.003766478342749529,0.0,0.0,0.0,0.022598870056497175,0.0018832391713747645,0.0,0.0,0.0,0.009416195856873822,0.0018832391713747645,0.0,0.007532956685499058,0.0018832391713747645,0.003766478342749529,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0,0.0018832391713747645,0.0,0.005649717514124294,0.0018832391713747645,0.011299435028248588,0.0,0.0,0.0,0.0,0.0,0.0018832391713747645,0.0,0.0,0.0018832391713747645,0.0018832391713747645,0.0,0.0,0.0,0.0,0.0,0.003766478342749529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
